Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Respiratory Care,0.742 ,Q2,84,251,715,http://rc.rcjournal.com/,0020-1324/1943-3654,A2
Current Drug Targets,0.741 ,Q2,96,139,546,https://benthamscience.com/journals/current-drug-targets/,1389-4501/1873-5592,A2
PLoS Currents,0.741 ,Q2,45,0,55,https://currents.plos.org/index.html,Sin informacion,No
SPE Production and Operations,0.741 ,Q2,51,62,157,http://www.spe.org/papers/pubs/POjournal.php,1930-1855/1930-1863,A2
"Blood Cells, Molecules, and Diseases",0.740 ,Q2,85,77,296,http://www.elsevier.com/wps/find/journaldescription.cws_home/622796/description#description,Sin informacion,No
Clinical Autonomic Research,0.740 ,Q2,57,93,219,http://www.springer.com/medicine/neurology/journal/10286,0959-9851/1619-1560,A2
Clinical Radiology,0.740 ,Q2,87,296,754,http://www.elsevier.com/wps/find/journaldescription.cws_home/623019/description#description,0009-9260/1365-229X,A2
Clinics in Dermatology,0.740 ,Q2,85,95,287,https://www.journals.elsevier.com/clinics-in-dermatology,0738-081X/1879-1131,A2
Cognitive Neuropsychiatry,0.740 ,Q2,58,36,107,http://www.informaworld.com/smpp/title~content=t713659088~db=all,1354-6805/1464-0619,A2
FEBS Open Bio,0.740 ,Q2,28,196,486,https://www.scimagojr.com/journalsearch.php?q=21100197927&tip=sid&clean=0,2211-5463,A2
Interventional Neuroradiology,0.740 ,Q2,33,136,346,http://www.centauro.it/journals.htm,1123-9344/1591-0199,A2
Journal of Arid Environments,0.740 ,Q2,108,128,477,http://www.elsevier.com/wps/find/journaldescription.cws_home/622855/description#description,0140-1963/1095-922X,A2
Journal of Clinical Densitometry,0.740 ,Q2,62,112,250,http://www.elsevier.com/wps/find/journaldescription.cws_home/708251/description#description,1094-6950/1559-0747,A2
Macroeconomic Dynamics,0.740 ,Q2,43,212,281,http://journals.cambridge.org/action/displayJournal?jid=MDY,1365-1005/1469-8056,A2
Behavioral and Brain Sciences,0.739 ,Q2,156,246,908,http://journals.cambridge.org/action/displayJournal?jid=BBS,0140-525X/1469-1825,A1
BMC Biophysics,0.739 ,Q2,17,1,21,https://bmcbiophys.biomedcentral.com/,2046-1682,A2
Future Medicinal Chemistry,0.739 ,Q2,61,226,542,https://www.scimagojr.com/journalsearch.php?q=19700174974&tip=sid&clean=0,1756-8919/1756-8927,A2
International Journal of Environmental Research and Public Health,0.739 ,Q2,92,5186,5722,https://www.mdpi.com/journal/ijerph,1660-4601/1661-7827,A2
Journal of Intellectual Disabilities,0.739 ,Q2,46,40,89,http://jid.sagepub.com/,1744-6295/1744-6309,A2
Journal of Vector Ecology,0.739 ,Q2,48,38,133,https://onlinelibrary.wiley.com/journal/19487134,1081-1710/1948-7134,A2
Stroke Research and Treatment,0.739 ,Q2,30,12,56,https://www.scimagojr.com/journalsearch.php?q=19700177308&tip=sid&clean=0,2042-0056/2090-8105,A2
Atmospheric and Oceanic Science Letters,0.738 ,Q2,20,65,196,https://www.scimagojr.com/journalsearch.php?q=21100913138&tip=sid&clean=0,1674-2834/2376-6123,A2
Discrete Applied Mathematics,0.738 ,Q2,79,554,1136,http://www.elsevier.com/wps/find/journaldescription.cws_home/505609/description#description,0166-218X/1872-6771,A2
Folia Parasitologica,0.738 ,Q2,43,21,96,http://www.paru.cas.cz/folia/,0015-5683/1803-6465,A2
International Journal of STD and AIDS,0.738 ,Q2,71,219,637,http://ijsa.rsmjournals.com/,0956-4624/1758-1052,A2
Journal of Food Science,0.738 ,Q2,141,445,1148,https://onlinelibrary.wiley.com/journal/17503841,0022-1147/1750-3841,A2
Legal and Criminological Psychology,0.738 ,Q2,54,19,76,http://www.bpsjournals.co.uk/journals/lcp/,1355-3259/2044-8333,A1
Management of Biological Invasions,0.738 ,Q2,19,42,148,http://www.reabic.net/journals/mbi/,1989-8649,A2
Tropical Medicine and Health,0.738 ,Q2,19,56,127,https://tropmedhealth.biomedcentral.com/,1348-8945/1349-4147,A2
Brazilian Journal of Infectious Diseases,0.737 ,Q2,42,75,345,https://www.journals.elsevier.com/the-brazilian-journal-of-infectious-diseases,1413-8670/1678-4391,A2
Computability,0.737 ,Q2,8,16,52,http://www.computability.de/journal/,2211-3568/2211-3576,A2
Musculoskeletal Surgery,0.737 ,Q2,29,76,166,https://www.scimagojr.com/journalsearch.php?q=19400158512&tip=sid&clean=0,2035-5106/2035-5114,A2
Translational Andrology and Urology,0.737 ,Q2,21,182,713,https://www.scimagojr.com/journalsearch.php?q=21100314711&tip=sid&clean=0,2223-4683/2223-4691,A2
ACM Transactions on Algorithms,0.736 ,Q2,45,49,169,http://talg.acm.org/,1549-6325/1549-6333,A2
Asian Journal of Psychiatry,0.736 ,Q2,29,286,728,https://www.journals.elsevier.com/asian-journal-of-psychiatry,1876-2018/1876-2026,A2
Eye and Contact Lens,0.736 ,Q2,54,73,377,http://journals.lww.com/claojournal/pages/default.aspx,Sin informacion,No
Journal of Blood Medicine,0.736 ,Q2,17,54,83,https://www.dovepress.com/journal-of-blood-medicine-journal,1179-2736,A2
Journal of Macromarketing,0.736 ,Q2,51,33,95,http://jmk.sagepub.com/,0276-1467/1552-6534,A2
Pharmacological Reports,0.736 ,Q2,78,182,557,http://www.if-pan.krakow.pl/pjp/,1734-1140/2299-5684,A2
Annales d'Endocrinologie,0.735 ,Q2,36,69,180,http://www.elsevier.com/wps/find/journalabstracting.agents/709545/abstracting,Sin informacion,No
Cleft Palate-Craniofacial Journal,0.735 ,Q2,74,215,443,https://journals.sagepub.com/home/cpc,Sin informacion,No
Clinical Transplantation,0.735 ,Q2,74,297,749,http://www.wiley.com/bw/journal.asp?ref=0902-0063,0902-0063/1399-0012,A2
Hemodialysis International,0.735 ,Q2,44,97,333,http://www.wiley.com/bw/journal.asp?ref=1492-7535,1492-7535/1542-4758,A2
JMIR mHealth and uHealth,0.735 ,Q2,12,362,315,https://www.scimagojr.com/journalsearch.php?q=21100893578&tip=sid&clean=0,2291-5222,A1
Journal of Oral and Maxillofacial Surgery,0.735 ,Q2,116,453,1347,http://www.joms.org/,0278-2391/1531-5053,A2
Journal of Pharmacokinetics and Pharmacodynamics,0.735 ,Q2,57,52,159,http://www.springer.com/biomed/pharmaceutical+science/journal/10928,1567-567X/1573-8744,A2
ACM Transactions on Computation Theory,0.734 ,Q2,14,24,63,https://www.scimagojr.com/journalsearch.php?q=19700166602&tip=sid&clean=0,1942-3454/1942-3462,A2
Alcheringa,0.734 ,Q2,29,43,140,http://www.informaworld.com/smpp/title~content=t770322720~db=all,0311-5518/1752-0754,A2
Extremophiles,0.734 ,Q2,80,71,260,https://www.springer.com/journal/792/,1431-0651/1433-4909,A2
Geometriae Dedicata,0.734 ,Q2,38,146,229,http://www.springer.com/mathematics/geometry/journal/10711,0046-5755/1572-9168,A2
Journal of Oceanography,0.734 ,Q2,68,41,168,http://www.springer.com/earth+sciences+%26+geography/oceanography/journal/10872,0916-8370/1573-868X,A2
Journal of Theoretical Probability,0.734 ,Q2,36,165,223,http://www.springer.com/mathematics/probability/journal/10959,0894-9840/1572-9230,A2
Pleura and Peritoneum,0.734 ,Q2,7,20,68,https://www.scimagojr.com/journalsearch.php?q=21100934631&tip=sid&clean=0,2364-768X,A2
Acta Histochemica,0.733 ,Q2,47,120,304,http://www.elsevier.com/wps/find/journaldescription.cws_home/701749/description#description,0065-1281/1618-0372,A2
Annals of Plastic Surgery,0.733 ,Q2,88,406,1153,http://journals.lww.com/annalsplasticsurgery/pages/default.aspx,0148-7043/1536-3708,A2
BMC Obesity,0.733 ,Q2,15,20,140,https://bmcobes.biomedcentral.com/,2052-9538,A2
Developmental Neuropsychology,0.733 ,Q2,93,37,113,http://www.informaworld.com/smpp/title~content=t775653638~db=all,1532-6942/8756-5641,A2
Evolutionary Behavioral Sciences,0.733 ,Q2,11,43,82,https://www.apa.org/pubs/journals/ebs/,2330-2925/2330-2933,A2
Journal of Korean Medical Science,0.733 ,Q2,60,329,1019,https://jkms.org/,1011-8934/1598-6357,A2
Auris Nasus Larynx,0.732 ,Q2,44,203,467,http://www.elsevier.com/wps/find/journaldescription.cws_home/600104/description#description,0385-8146/1879-1476,A2
Banach Journal of Mathematical Analysis,0.732 ,Q2,21,36,147,http://www.emis.de/journals/BJMA/,1735-8787,A2
Evolution Equations and Control Theory,0.732 ,Q2,14,43,97,https://www.aimsciences.org/journal/A0000-0000,2163-2472/2163-2480,A2
Journal of Orthopaedic Translation,0.732 ,Q2,20,72,147,https://www.journals.elsevier.com/journal-of-orthopaedic-translation,2214-031X,A1
Physics of Plasmas,0.732 ,Q2,153,926,4146,https://aip.scitation.org/journal/php,1070-664X/1089-7674,A2
The Journal of frailty & aging,0.732 ,Q2,12,41,123,https://www.springer.com/journal/42415,Sin informacion,No
Virus Genes,0.732 ,Q2,54,98,347,http://www.springer.com/biomed/medical+microbiology/journal/11262,0920-8569/1572-994X,A2
Clinical and Experimental Medicine,0.730 ,Q2,43,62,192,http://www.springer.com/medicine/internal/journal/10238,1591-8890,A2
International Journal of Sport and Exercise Psychology,0.730 ,Q2,27,88,143,http://www.fitinfotech.com/IJSEP/IJSEP.tpl,1557-251X/1612-197X,A2
Journal of Medical Economics,0.730 ,Q2,41,165,448,http://informahealthcare.com/loi/jme,1369-6998/1941-837X,A2
Mineralogical Magazine,0.730 ,Q2,64,71,292,http://minmag.geoscienceworld.org/,0026-461X/1471-8022,A2
CONTINUUM Lifelong Learning in Neurology,0.729 ,Q2,31,107,317,http://www.aan.com/go/elibrary/continuum,1080-2371/1538-6899,A2
Inflammopharmacology,0.729 ,Q2,48,140,233,http://www.springer.com/birkhauser/biosciences/journal/10787,0925-4692/1568-5608,A2
International Journal of Laboratory Hematology,0.729 ,Q2,51,174,432,http://www.wiley.com/bw/journal.asp?ref=1751-5521,1751-553X,A2
Journal of Paleolimnology,0.729 ,Q2,80,56,173,http://www.springer.com/earth+sciences+%26+geography/journal/10933,0921-2728/1573-0417,A2
Obstetrics and Gynecology Clinics of North America,0.729 ,Q2,58,70,184,http://www.elsevier.com/wps/find/journaldescription.cws_home/623320/description#description,0889-8545/1558-0474,A2
Population Ecology,0.729 ,Q2,57,42,117,http://www.springer.com/life+sciences/ecology/journal/10144,1438-3896/1438-390X,A2
Eating and Weight Disorders,0.728 ,Q2,41,283,273,http://www.kurtis.it/ewd/en/,1124-4909/1590-1262,A2
Hematological Oncology,0.728 ,Q2,44,122,316,http://www3.interscience.wiley.com/journal/3182/home,0278-0232/1099-1069,A2
Journal of Applied Physics,0.728 ,Q2,307,2054,6652,https://aip.scitation.org/journal/jap,0021-8979/1089-7550,A2
Statistics,0.728 ,Q2,30,67,231,http://www.informaworld.com/smpp/title~content=t713682269~db=all,0233-1888/1029-4910,A2
Venture Capital,0.728 ,Q2,48,18,53,http://www.informaworld.com/smpp/title~content=t713798069~db=all,1369-1066/1464-5343,A2
Canadian Journal of Gastroenterology and Hepatology,0.727 ,Q2,63,79,294,https://www.scimagojr.com/journalsearch.php?q=21100319398&tip=sid&clean=0,2291-2789/2291-2797,A2
Chemie der Erde,0.727 ,Q2,49,77,119,http://www.elsevier.com/wps/find/journaldescription.cws_home/701755/description#description,Sin informacion,No
Electrocatalysis,0.727 ,Q2,31,69,204,https://www.scimagojr.com/journalsearch.php?q=19600157794&tip=sid&clean=0,1868-2529/1868-5994,A2
Journal of Neuroradiology,0.727 ,Q2,38,109,191,http://www.elsevier.com/wps/find/journaldescription.cws_home/709666/description#description,0150-9861/1773-0406,A2
Review of Palaeobotany and Palynology,0.727 ,Q2,71,97,332,https://www.journals.elsevier.com/review-of-palaeobotany-and-palynology,0034-6667/1879-0615,A2
Transportation Letters,0.727 ,Q2,20,109,84,https://www.scimagojr.com/journalsearch.php?q=21100255479&tip=sid&clean=0,1942-7867/1942-7875,A2
World Neurosurgery,0.727 ,Q2,90,2967,5952,https://www.scimagojr.com/journalsearch.php?q=19700171401&tip=sid&clean=0,1878-8750/1878-8769,A2
Applied Intelligence,0.726 ,Q2,58,259,562,http://www.springer.com/computer+science/ai/journal/10489,0924-669X/1573-7497,A2
Biochimie Open,0.726 ,Q2,8,0,44,https://www.journals.elsevier.com/biochimie-open,2214-0085,A2
International Journal of Mineral Processing,0.726 ,Q2,84,0,305,http://www.elsevier.com/wps/find/journaldescription.cws_home/503338/description#description,Sin informacion,No
Leading Edge,0.726 ,Q2,77,133,842,http://tle.geoscienceworld.org/,1070-485X,A2
Notre Dame Journal of Formal Logic,0.726 ,Q2,27,33,102,https://www.scimagojr.com/journalsearch.php?q=19700167702&tip=sid&clean=0,0029-4527/1939-0726,A2
Seminars in Neurology,0.726 ,Q2,67,80,256,http://www.thieme.de/fz/sin/index.html,0271-8235/1098-9021,A2
British Journal of Pain,0.725 ,Q2,13,52,88,https://journals.sagepub.com/home/bjp,2049-4637/2049-4645,A2
Clinical Drug Investigation,0.725 ,Q2,56,139,355,http://adisonline.com/druginvestigation/Pages/default.aspx,1173-2563/1179-1918,A2
Frontiers in Surgery,0.725 ,Q2,21,75,223,https://www.scimagojr.com/journalsearch.php?q=21100913558&tip=sid&clean=0,2296-875X,A2
International Journal of Shoulder Surgery,0.725 ,Q2,17,0,22,https://www.scimagojr.com/journalsearch.php?q=21100228315&tip=sid&clean=0,Sin informacion,No
Kidney and Blood Pressure Research,0.725 ,Q2,48,128,401,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224258,1420-4096/1423-0143,A2
Russian Mathematical Surveys,0.725 ,Q2,37,24,134,https://iopscience.iop.org/journal/0036-0279,0036-0279/1468-4829,A1
Health Economics Review,0.724 ,Q2,21,40,127,https://healtheconomicsreview.biomedcentral.com/,2191-1991,A2
Stereotactic and Functional Neurosurgery,0.724 ,Q2,60,50,159,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=224132,1011-6125/1423-0372,A2
International Journal of General Medicine,0.723 ,Q2,32,62,171,https://www.dovepress.com/international-journal-of-general-medicine-journal,Sin informacion,No
Numerical Mathematics,0.723 ,Q2,18,57,116,https://www.scimagojr.com/journalsearch.php?q=19900193816&tip=sid&clean=0,1004-8979/2079-7338,A1
Catalysts,0.722 ,Q2,40,1045,1274,https://www.mdpi.com/journal/catalysts,2073-4344,A2
Environmental Toxicology,0.722 ,Q2,74,139,535,http://www3.interscience.wiley.com/journal/117935719/grouphome/home.html,1520-4081/1522-7278,A1
Journal of Dual Diagnosis,0.722 ,Q2,25,42,107,https://www.tandfonline.com/loi/wjdd20,1550-4263/1550-4271,A2
Journal of Experimental Psychopathology,0.722 ,Q2,7,34,94,https://www.scimagojr.com/journalsearch.php?q=21100879731&tip=sid&clean=0,2043-8087,A2
Resources,0.722 ,Q2,24,169,180,https://www.mdpi.com/journal/resources,2079-9276,A2
Reviews in Mathematical Physics,0.722 ,Q2,45,58,112,http://www.worldscinet.com/rmp/rmp.shtml,0129-055X/1793-6659,A2
Breast Care,0.721 ,Q2,28,103,206,http://content.karger.com/ProdukteDB/produkte.asp?Aktion=JournalHome&ProduktNr=231161,1661-3791/1661-3805,A2
Journal of Early Intervention,0.721 ,Q2,42,32,57,http://jei.sagepub.com/,1053-8151/2154-3992,A2
Physical Therapy in Sport,0.721 ,Q2,42,152,289,http://www.elsevier.com/wps/find/journaldescription.cws_home/623067/description#description,1466-853X/1532-9321,A2
Sustainability of Water Quality and Ecology,0.721 ,Q2,13,0,20,https://www.scimagojr.com/journalsearch.php?q=21100305331&tip=sid&clean=0,Sin informacion,No
Applications in Plant Sciences,0.720 ,Q2,21,81,267,https://bsapubs.onlinelibrary.wiley.com/journal/21680450,2168-0450,A2
Asian Journal of Control,0.720 ,Q2,49,386,606,http://www3.interscience.wiley.com/journal/117933310/home,1561-8625/1934-6093,A2
Korean Circulation Journal,0.720 ,Q2,26,125,402,https://e-kcj.org/index.php,1738-5520/1738-5555,A2
Nordic Journal of Psychiatry,0.720 ,Q2,51,94,301,http://informahealthcare.com/loi/psc,0803-9488/1502-4725,A2
American Journal of Hospice and Palliative Medicine,0.719 ,Q2,48,193,487,http://ajh.sagepub.com/,1049-9091/1938-2715,A2
Functional Neurology,0.719 ,Q2,40,18,107,http://www.functionalneurology.it/,0393-5264/1971-3274,A2
International Journal of Number Theory,0.719 ,Q2,17,153,463,http://www.worldscinet.com/ijnt/ijnt.shtml,1793-0421/1793-7310,A2
Journal of Hispanic Higher Education,0.719 ,Q2,30,53,73,http://jhh.sagepub.com/,1538-1927/1552-5716,A2
Journal of Pension Economics and Finance,0.719 ,Q2,26,51,68,https://www.scimagojr.com/journalsearch.php?q=19400158573&tip=sid&clean=0,1474-7472/1475-3022,A2
Cell Biology International,0.718 ,Q2,74,153,473,http://www.elsevier.com/wps/find/journaldescription.cws_home/622803/description#description,1065-6995/1095-8355,A2
Journal of Immigrant and Minority Health,0.718 ,Q2,51,204,554,http://www.springer.com/public+health/journal/10903,1557-1912/1557-1920,A2
Journal of Organizational Computing and Electronic Commerce,0.718 ,Q2,37,19,57,http://www.informaworld.com/smpp/title~content=t775653688~db=all,1091-9392/1532-7744,A2
Mycotoxin Research,0.718 ,Q2,34,47,91,http://www.springer.com/life+sciences/microbiology/journal/12550,0178-7888/1867-1632,A2
Process Biochemistry,0.718 ,Q2,149,305,923,https://www.journals.elsevier.com/process-biochemistry,0032-9592/1359-5113,A2
Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering,0.718 ,Q2,74,359,1279,http://english.whrsm.cas.cn/sp/200909/t20090904_35796.html,Sin informacion,No
"Arctic, Antarctic, and Alpine Research",0.717 ,Q2,71,37,147,http://instaar.colorado.edu/AAAR/about_aaar/index.php,Sin informacion,No
Clinics in Laboratory Medicine,0.717 ,Q2,51,58,176,http://www.labmed.theclinics.com/,0272-2712/1557-9832,A2
Frontiers in Bioscience - Scholar,0.717 ,Q2,43,14,81,https://www.scimagojr.com/journalsearch.php?q=21100255498&tip=sid&clean=0,Sin informacion,No
HIP International,0.717 ,Q2,35,203,355,http://www.hip-int.com/public/HIP/default.aspx,1120-7000/1724-6067,A2
Journal of Separation Science,0.717 ,Q2,98,364,1549,http://www3.interscience.wiley.com/journal/117935715/grouphome/home.html,1615-9306/1615-9314,A2
Land,0.717 ,Q2,17,153,267,https://www.mdpi.com/journal/land,2073-445X,A2
Psicologia Educativa,0.717 ,Q2,12,18,45,https://journals.copmadrid.org/psed/,1135-755X/2174-0526,A2
World Journal of Microbiology and Biotechnology,0.717 ,Q2,83,196,614,http://www.springer.com/chemistry/biotechnology/journal/11274,Sin informacion,No
Adicciones,0.716 ,Q2,28,34,100,http://www.adicciones.es/index.php/adicciones,0214-4840,A2
Annals of Work Exposures and Health,0.716 ,Q2,73,99,306,https://academic.oup.com/annweh,2398-7308/2398-7316,A2
Anticancer Research,0.716 ,Q2,117,889,2776,http://ar.iiarjournals.org/,0250-7005/1791-7530,A2
"Botanical Review, The",0.716 ,Q2,65,12,41,http://www.springer.com/life+sciences/plant+sciences/journal/12229,Sin informacion,No
Clinical Research in Cardiology Supplements,0.716 ,Q2,12,9,13,https://www.scimagojr.com/journalsearch.php?q=19700166501&tip=sid&clean=0,1861-0706/1861-0714,A2
Current Protocols in Immunology,0.716 ,Q2,39,23,57,https://currentprotocols.onlinelibrary.wiley.com/journal/1934368x,1934-3671/1934-368X,A2
Foot and Ankle Surgery,0.716 ,Q2,35,253,251,http://www.elsevier.com/wps/find/journaldescription.cws_home/672694/description#description,1268-7731/1460-9584,A2
Hormones and Cancer,0.716 ,Q2,32,21,110,https://www.scimagojr.com/journalsearch.php?q=19600157316&tip=sid&clean=0,1868-8497/1868-8500,A2
Order,0.716 ,Q2,23,63,103,http://www.springer.com/mathematics/geometry/journal/11083,0167-8094/1572-9273,A2
Advances in Medical Sciences,0.715 ,Q2,35,65,169,https://www.journals.elsevier.com/advances-in-medical-sciences,1896-1126/1898-4002,A2
Journal of Preventive Medicine and Public Health,0.715 ,Q2,30,53,131,http://www.kamje.or.kr/holdings/holdings056.html,1975-8375/2233-4521,A2
Linear and Multilinear Algebra,0.715 ,Q2,35,366,623,http://www.informaworld.com/smpp/title~content=t713644116~db=all,0308-1087/1563-5139,A2
"Mathematics of Control, Signals, and Systems",0.715 ,Q2,36,20,70,http://www.springer.com/mathematics/applications/journal/498,Sin informacion,No
Universe,0.715 ,Q2,16,225,263,https://www.scimagojr.com/journalsearch.php?q=21100903488&tip=sid&clean=0,2218-1997,A2
Annales Mathematiques du Quebec,0.714 ,Q2,6,25,55,https://www.springer.com/mathematics/journal/40316,2195-4755/2195-4763,A2
Archives of Environmental Contamination and Toxicology,0.714 ,Q2,104,111,351,https://www.springer.com/journal/244,0090-4341/1432-0703,A2
Basic and Clinical Pharmacology and Toxicology,0.714 ,Q2,85,188,530,http://www.wiley.com/bw/journal.asp?ref=1742-7835,1742-7835/1742-7843,A2
Beilstein Journal of Organic Chemistry,0.714 ,Q2,60,268,819,https://www.scimagojr.com/journalsearch.php?q=4400151742&tip=sid&clean=0,1860-5397,A2
Human Psychopharmacology,0.714 ,Q2,75,29,157,https://onlinelibrary.wiley.com/journal/10991077,0885-6222/1099-1077,A2
Infant Mental Health Journal,0.714 ,Q2,69,62,177,https://onlinelibrary.wiley.com/journal/10970355,0163-9641/1097-0355,A2
Inquiry,0.714 ,Q2,42,83,150,https://journals.sagepub.com/home/inq,0046-9580/1945-7243,A2
American Journal of Neurodegenerative Diseases (discontinued),0.713 ,Q2,25,0,19,https://www.scimagojr.com/journalsearch.php?q=21100334845&tip=sid&clean=0,Sin informacion,No
Journal of Mathematical Physics,0.713 ,Q2,102,465,1437,http://jmp.aip.org/,0022-2488/1089-7658,A2
Stat,0.713 ,Q2,13,43,93,https://www.scimagojr.com/journalsearch.php?q=29978&tip=sid&clean=0,2049-1573,A2
Aesthetic Plastic Surgery,0.712 ,Q2,64,290,619,http://www.springer.com/medicine/surgery/journal/266,0364-216X/1432-5241,A2
American Journal of Audiology,0.712 ,Q2,43,102,164,https://pubs.asha.org/journal/aja,1059-0889/1558-9137,A2
Chemistry and Physics of Lipids,0.712 ,Q2,95,112,291,http://www.elsevier.com/wps/find/journaldescription.cws_home/506036/description#description,0009-3084/1873-2941,A2
Clinical Diabetes,0.712 ,Q2,35,27,141,http://clinical.diabetesjournals.org/,0891-8929,A2
Current Medical Research and Opinion,0.712 ,Q2,103,274,821,http://www.cmrojournal.com/ipi/ih/index.jsp,0300-7995/1473-4877,A2
European Policy Analysis,0.712 ,Q2,10,21,57,https://www.scimagojr.com/journalsearch.php?q=21100886407&tip=sid&clean=0,2380-6567,A2
Journal of Environmental and Public Health,0.712 ,Q2,30,50,162,https://www.hindawi.com/journals/jeph/,1687-9805/1687-9813,A2
Neurology: Clinical Practice,0.712 ,Q2,23,125,336,https://cp.neurology.org/,Sin informacion,No
Physica A: Statistical Mechanics and its Applications,0.712 ,Q2,151,1713,3654,https://www.journals.elsevier.com/physica-a-statistical-mechanics-and-its-applications,Sin informacion,No
Annals of the Institute of Statistical Mathematics,0.711 ,Q2,40,76,152,http://www.springer.com/statistics/journal/10463,0020-3157/1572-9052,A2
Obstetrical and Gynecological Survey,0.711 ,Q2,80,205,658,https://journals.lww.com/obgynsurvey/pages/default.aspx,0029-7828/1533-9866,A2
"Substance Abuse: Treatment, Prevention, and Policy",0.711 ,Q2,38,59,142,http://www.substanceabusepolicy.com/,Sin informacion,No
BMC Anesthesiology,0.710 ,Q2,36,245,503,http://www.biomedcentral.com/bmcanesthesiol/,1471-2253,A2
Clinical Reviews in Bone and Mineral Metabolism,0.710 ,Q2,23,14,53,http://www.springer.com/medicine/internal/journal/12018,1534-8644/1559-0119,A2
Frontiers in Materials,0.710 ,Q2,19,336,188,https://www.scimagojr.com/journalsearch.php?q=21100900363&tip=sid&clean=0,2296-8016,A2
International Journal of Experimental Pathology,0.710 ,Q2,69,34,117,https://onlinelibrary.wiley.com/journal/13652613,0959-9673/1365-2613,A2
Journal of the Mathematical Society of Japan,0.710 ,Q2,30,56,197,http://mathsoc.jp/publication/JMSJ/,0025-5645,A2
Marine Drugs,0.710 ,Q2,98,713,1148,https://www.mdpi.com/journal/marinedrugs,1660-3397,A2
Pathology International,0.710 ,Q2,72,116,345,http://www.wiley.com/bw/journal.asp?ref=1320-5463,1320-5463/1440-1827,A2
Advances and technical standards in neurosurgery,0.709 ,Q2,26,0,7,http://www.springer.com/series/578,Sin informacion,No
European Journal of Higher Education,0.709 ,Q2,13,31,89,https://www.tandfonline.com/loi/rehe20,2156-8235/2156-8243,A2
Journal of Causal Inference,0.709 ,Q2,3,15,11,https://www.scimagojr.com/journalsearch.php?q=21100897526&tip=sid&clean=0,2193-3677/2193-3685,A2
Journal of Environmental Science and Health - Part C Environmental Carcinogenesis and Ecotoxicology Reviews,0.709 ,Q2,48,17,48,https://www.tandfonline.com/loi/lesc20,Sin informacion,No
Materials Chemistry and Physics,0.709 ,Q2,143,991,2455,http://www.elsevier.com/wps/find/journaldescription.cws_home/504097/description#description,0254-0584/1879-3312,A2
Microvascular Research,0.709 ,Q2,87,87,241,http://www.elsevier.com/wps/find/journaldescription.cws_home/622916/description#description,0026-2862/1095-9319,A2
Quarterly Journal of Finance,0.709 ,Q2,16,22,61,https://www.worldscientific.com/worldscinet/qjf,2010-1392/2010-1406,A2
Sleep and Breathing,0.709 ,Q2,61,310,480,http://www.springer.com/medicine/internal/journal/11325,1520-9512/1522-1709,A2
BMC Surgery,0.708 ,Q2,43,213,331,https://bmcsurg.biomedcentral.com/,1471-2482,A2
Journal of Pharmacological and Toxicological Methods,0.708 ,Q2,67,250,258,http://www.elsevier.com/wps/find/journaldescription.cws_home/505776/description#description,1056-8719/1873-488X,A2
Marine and Freshwater Research,0.708 ,Q2,84,239,598,https://www.publish.csiro.au/MF,1323-1650/1448-6059,A2
Revista Brasileira de Psiquiatria,0.708 ,Q2,50,107,222,http://www.scielo.br/scielo.php?script=sci_serial&pid=1516-4446&lng=en&nrm=iso,1516-4446/1809-452X,A2
Advances in Pediatrics,0.707 ,Q2,33,16,56,http://www.elsevier.com/wps/find/journaldescription.cws_home/623269/description#description,Sin informacion,No
General Relativity and Gravitation,0.707 ,Q2,76,167,476,http://www.springer.com/physics/journal/10714,0001-7701/1572-9532,A2
Journal for the Education of the Gifted,0.707 ,Q2,31,16,55,https://journals.sagepub.com/home/jeg,0162-3532/2162-9501,A2
Nutrition in Clinical Practice,0.707 ,Q2,67,156,351,http://ncp.sagepub.com/,0884-5336/1941-2452,A2
Obesity Research and Clinical Practice,0.707 ,Q2,28,66,287,http://www.elsevier.com/wps/find/journaldescription.cws_home/707820/description#description,1871-403X/1878-0318,A2
Open Economies Review,0.707 ,Q2,31,58,137,http://www.springer.com/economics/international+economics/journal/11079,0923-7992/1573-708X,A2
Palaeontologia Electronica,0.707 ,Q2,35,79,113,http://palaeo-electronica.org/2009_3/index.html,1094-8074/1935-3952,A2
Review Journal of Autism and Developmental Disorders,0.707 ,Q2,16,41,84,https://link.springer.com/journal/40489,2195-7177/2195-7185,A2
Acta Oto-Laryngologica,0.706 ,Q2,77,197,674,http://informahealthcare.com/oto,Sin informacion,No
Cardiovascular Toxicology,0.706 ,Q2,50,70,162,https://www.springer.com/journal/12012,1530-7905/1559-0259,A2
Psychiatric Genetics,0.706 ,Q2,59,24,97,http://journals.lww.com/psychgenetics/pages/default.aspx,0955-8829/1473-5873,A2
Seed Science Research,0.706 ,Q2,62,29,105,http://journals.cambridge.org/action/displayJournal?jid=SSR,0960-2585/1475-2735,A2
Cardiovascular Ultrasound,0.705 ,Q2,44,32,107,http://www.cardiovascularultrasound.com/,1476-7120,A2
