Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Open Bioinformatics Journal,0.323 ,Q2,6,6,20,https://openbioinformaticsjournal.com/,1875-0362,A2
International Journal of Electrical and Computer Engineering,0.322 ,Q2,19,629,1331,http://ijece.iaescore.com/index.php/IJECE,2088-8708,A2
Journal of Systems Science and Complexity,0.316 ,Q2,31,94,299,http://www.springer.com/mathematics/applications/journal/11424,1009-6124/1559-7067,A2
International Arab Journal of Information Technology,0.315 ,Q2,24,132,335,https://www.iajit.org/,1683-3198/2309-4524,A2
Cybernetics and Information Technologies,0.310 ,Q2,14,39,204,https://www.scimagojr.com/journalsearch.php?q=21100199814&tip=sid&clean=0,1311-9702/1314-4081,A2
Data Science Journal,0.309 ,Q2,19,60,101,https://datascience.codata.org/,1683-1470,A2
Journal of Cellular Automata,0.308 ,Q2,13,21,85,https://www.oldcitypublishing.com/journals/jca-home/,1557-5969/1557-5977,A2
Cybernetics and Systems Analysis,0.298 ,Q2,22,107,312,http://www.springer.com/mathematics/applications/journal/10559,1060-0396/1573-8337,A2
ETRI Journal,0.296 ,Q2,44,89,290,https://onlinelibrary.wiley.com/journal/22337326,1225-6463/2233-7326,A2
Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University,0.295 ,Q2,27,246,901,http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=722,Sin informacion,No
IBM Journal of Research and Development,0.294 ,Q2,93,41,158,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=5288520,0018-8646/2151-8556,A2
International Journal of Computer Science in Sport,0.292 ,Q2,7,21,35,https://content.sciendo.com/view/journals/ijcss/ijcss-overview.xml,1684-4769,A2
Journal of Information Technology Education: Innovations in Practice,0.292 ,Q2,7,5,37,https://www.informingscience.org/Journals/JITEIIP/Overview,Sin informacion,No
Journal of Robotics and Mechatronics,0.289 ,Q2,17,90,316,https://www.fujipress.jp/jrm/rb/,0915-3942/1883-8049,A2
Journal of Systems and Information Technology,0.288 ,Q2,22,20,56,https://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=JSIT,1328-7265/1758-8847,A2
Computer Science and Information Systems,0.287 ,Q2,23,42,131,http://www.comsis.org/,1820-0214/2406-1018,A2
"International Journal of Reliability, Quality and Safety Engineering",0.287 ,Q2,27,45,100,http://www.worldscinet.com/ijrqse/ijrqse.shtml,Sin informacion,No
Journal of Electrical and Computer Engineering,0.283 ,Q2,23,49,255,https://www.scimagojr.com/journalsearch.php?q=21100197510&tip=sid&clean=0,2090-0147/2090-0155,A2
Scientific and Technical Information Processing,0.283 ,Q2,9,52,151,https://www.scimagojr.com/journalsearch.php?q=19700186858&tip=sid&clean=0,0147-6882/1934-8118,A2
"Vestnik Sankt-Peterburgskogo Universiteta, Prikladnaya Matematika, Informatika, Protsessy Upravleniya",0.280 ,Q2,5,48,70,http://www.apmath.spbu.ru/ru/resource/vestnik/,Sin informacion,No
Journal of Universal Computer Science,0.278 ,Q2,50,82,247,http://www.jucs.org/jucs_25_9,0948-695X/0948-6968,A2
