Nombre,Factor,Categoria,Indice-H,Cantidad-articulos-ultimo,Cantidad-articulos-ultimos-tres,Enlace,ISSN,Homologacion
Designed Monomers and Polymers,0.378 ,Q2,34,21,142,https://www.tandfonline.com/toc/tdmp20/current,1385-772X/1568-5551,A2
International Journal of Photoenergy,0.376 ,Q2,46,91,296,http://www.hindawi.com/journals/ijp/,1110-662X/1687-529X,A2
Journal of the Ceramic Society of Japan,0.375 ,Q2,52,150,587,http://www.jstage.jst.go.jp/browse/jcersj/,1882-0743,A2
Packaging Technology and Science,0.375 ,Q2,47,56,173,https://onlinelibrary.wiley.com/journal/10991522?campaign=UPDCOEph,0894-3214/1099-1522,A2
Separation Science and Technology,0.374 ,Q2,73,444,883,http://www.informaworld.com/smpp/title~content=t713708471~db=all,Sin informacion,No
"Geochemistry: Exploration, Environment, Analysis",0.370 ,Q2,38,8,116,https://geea.lyellcollection.org/,Sin informacion,No
Color Research and Application,0.369 ,Q2,59,105,274,http://www3.interscience.wiley.com/journal/35037/home,0361-2317/1520-6378,A2
Journal of Oleo Science,0.366 ,Q2,40,140,449,http://www.jstage.jst.go.jp/browse/jos,1345-8957/1347-3352,A2
Chemical and Pharmaceutical Bulletin,0.365 ,Q2,89,189,600,http://www.jstage.jst.go.jp/browse/cpb,0009-2363/1347-5223,A2
Symmetry,0.365 ,Q2,36,1483,1206,https://www.mdpi.com/journal/symmetry,2073-8994,A2
Journal of Chemical Health and Safety,0.364 ,Q2,20,46,132,https://www.journals.elsevier.com/journal-of-chemical-health-and-safety,1871-5532/1878-0504,A2
Acta Polymerica Sinica,0.351 ,Q2,22,120,424,http://www.wanfangdata.com/sci/details.aspx?id=3251408,1000-3304,A2
Supramolecular Chemistry,0.351 ,Q2,43,84,329,http://www.informaworld.com/smpp/title~content=t713649759~db=all,1029-0478/1061-0278,A2
Polymer Science - Series D,0.350 ,Q2,15,91,268,http://www.springer.com/chemistry/polymer+science/journal/12260,Sin informacion,No
Crystal Research and Technology,0.348 ,Q2,62,67,313,https://onlinelibrary.wiley.com/journal/15214079,0232-1300/1521-4079,A2
Canadian Journal of Chemistry,0.346 ,Q2,66,102,458,http://pubs.nrc-cnrc.gc.ca/rp-ps/journalDetail.jsp?jcode=cjc&lang=eng,0008-4042/1480-3291,A2
Chimia,0.345 ,Q2,53,186,462,https://chimia.ch/,0009-4293,A2
Journal of Macromolecular Science - Pure and Applied Chemistry,0.345 ,Q2,48,119,326,http://www.informaworld.com/smpp/title~content=t713597274~db=all,Sin informacion,No
Journal of Essential Oil Research,0.344 ,Q2,47,55,185,https://www.scimagojr.com/journalsearch.php?q=26572&tip=sid&clean=0,1041-2905/2163-8152,A2
International Journal of Nanoscience and Nanotechnology,0.342 ,Q2,3,26,31,https://www.scimagojr.com/journalsearch.php?q=21100913762&tip=sid&clean=0,1735-7004/2423-5911,A2
Journal of Porphyrins and Phthalocyanines,0.339 ,Q2,63,176,366,http://www3.interscience.wiley.com/journal/15661/home,1088-4246/1099-1409,A2
Journal of Sulfur Chemistry,0.336 ,Q2,28,50,170,http://www.informaworld.com/smpp/title~content=t713926081~db=all,1741-5993/1741-6000,A2
Karbala International Journal of Modern Science,0.334 ,Q2,13,32,108,https://www.scimagojr.com/journalsearch.php?q=21100897136&tip=sid&clean=0,2405-609X/2405-6103,A2
Solvent Extraction Research and Development,0.333 ,Q2,20,4,48,http://anachem.env.kitakyu-u.ac.jp/~serdj/index.html,1341-7215/2188-4765,A2
Journal of Chemistry,0.332 ,Q2,44,326,748,https://www.hindawi.com/journals/jchem/,2090-9063/2090-9071,A2
